age,sport_licence,niveau_etude,revenu_estime_mois,situation_familiale,risque_personnel,date_creation_compte,loyer_mensuel,montant_pret
71.0,oui,doctorat,500.0,divorcé,0.07,2024-03-05,8000.0,11854.064144855376
32.0,oui,aucun,4694.0,célibataire,0.52,2021-04-10,5000.0,1964.408372374048
28.0,non,bac+2,1045.0,veuf,0.71,2021-09-27,1667.006,500.0
34.0,oui,bac+2,3624.0,marié,0.8,2021-11-09,6258.7300000000005,24380.014518692573
36.0,oui,bac,1342.0,veuf,0.24,2024-01-20,7125.745999999999,25925.05558140025
18.0,oui,doctorat,1916.0,marié,0.07,2023-10-23,5000.0,6816.862556058132
46.0,non,doctorat,4218.0,marié,0.37,2020-08-14,986.9,25144.214546716805
67.0,oui,aucun,1521.0,célibataire,0.83,2024-08-07,10000.0,500.0
46.0,oui,doctorat,2777.0,veuf,0.11,2025-06-08,6423.089999999999,12242.955570673756
64.0,oui,bac+2,3845.0,marié,0.37,2023-10-29,5000.0,29428.06459309878
24.0,oui,bac+2,2836.0,veuf,0.75,2021-07-21,563.5,500.0
48.0,oui,aucun,3353.0,célibataire,0.83,2025-02-10,4224.238,500.0
75.0,non,aucun,1428.0,marié,0.79,2022-08-02,5249.1939999999995,500.0
65.0,non,master,2233.0,célibataire,0.82,2020-08-02,10000.0,500.0
73.0,non,bac+2,3334.0,veuf,0.12,2024-03-16,5000.0,500.0
24.0,non,bac+2,4202.0,veuf,0.96,2022-11-01,10000.0,500.0
61.0,non,doctorat,2464.0,marié,0.1,2023-08-13,10000.0,11621.451167457906
21.0,non,aucun,500.0,célibataire,0.14,2024-09-02,10000.0,8605.413583240286
66.0,non,bac,2596.0,marié,0.96,2021-10-09,7000.0,2412.0849145242028
25.0,non,master,2105.0,veuf,0.64,2024-01-24,2474.1140000000005,500.0
40.0,oui,doctorat,2837.0,veuf,0.69,2022-03-28,5260.788,13630.110262531653
49.0,non,master,2369.0,célibataire,0.24,2023-08-31,6125.746,13344.21770623247
73.0,oui,doctorat,934.0,veuf,0.77,2020-09-17,6224.45,4686.768011537366
47.0,non,bac+2,742.0,veuf,0.89,2023-06-07,887.26,500.0
36.0,non,aucun,1521.0,marié,0.89,2024-12-12,5000.0,500.0
31.0,oui,aucun,2071.0,divorcé,0.1,2021-01-05,5258.5599999999995,500.0
74.0,non,doctorat,2071.0,divorcé,0.59,2022-09-11,829.45,1161.233106564655
26.0,non,bac,4474.0,veuf,0.39,2023-06-03,1654.426,500.0
49.0,oui,doctorat,3715.0,divorcé,0.77,2021-09-25,5000.0,7817.1916434233935
74.0,oui,bac,2004.0,veuf,0.91,2021-11-03,10000.0,26095.912392249877
43.0,non,doctorat,2638.0,marié,0.89,2025-01-27,6196.952,8261.058948918742
60.0,non,aucun,1726.0,veuf,0.65,2022-09-26,5000.0,2813.0302945115614
61.0,non,doctorat,500.0,célibataire,0.18,2021-05-24,5000.0,18983.248913350708
50.0,non,bac,2158.0,veuf,0.58,2020-08-16,889.42,500.0
28.0,oui,master,500.0,veuf,0.83,2024-10-09,10000.0,500.0
68.0,non,bac,2322.0,divorcé,0.89,2025-05-23,5101.005999999999,500.0
63.0,non,doctorat,642.0,veuf,0.03,2024-09-27,5000.0,8366.437906215016
61.0,oui,doctorat,3197.0,veuf,0.17,2024-10-27,10000.0,500.0
25.0,non,aucun,2062.0,veuf,0.86,2021-05-27,5000.0,4069.0319316925415
63.0,non,master,1183.0,veuf,0.24,2024-11-23,5000.0,500.0
51.0,non,master,968.0,célibataire,0.48,2023-10-16,5000.0,500.0
18.0,non,bac,2032.0,veuf,0.87,2024-05-02,6187.012000000001,7779.372461683477
68.0,non,bac+2,4115.0,célibataire,0.74,2024-02-20,10000.0,500.0
42.0,oui,bac,2603.0,veuf,0.31,2021-02-03,4290.34,500.0
37.0,oui,bac,3049.0,célibataire,0.94,2023-05-30,5000.0,20588.950730244484
49.0,non,master,2714.0,divorcé,0.38,2024-01-24,10000.0,27928.366525262503
74.0,non,bac,2361.0,célibataire,0.52,2024-10-09,982.59,500.0
49.0,oui,bac,639.0,marié,0.58,2020-07-12,10000.0,500.0
29.0,non,bac,1444.0,marié,0.09,2022-10-14,5000.0,500.0
32.0,non,bac,4835.0,veuf,0.65,2021-12-21,5000.0,19491.72518887143
32.0,non,bac,4787.0,marié,0.99,2025-01-11,47.69,500.0
56.0,oui,bac+2,1171.0,marié,0.58,2024-12-19,10000.0,500.0
33.0,oui,bac,500.0,veuf,0.53,2022-11-27,5000.0,500.0
52.0,non,bac,500.0,veuf,0.41,2022-07-06,4158.572,500.0
63.0,oui,doctorat,500.0,veuf,0.12,2020-04-01,798.87,500.0
43.0,non,bac+2,500.0,veuf,0.14,2025-04-28,465.08,500.0
41.0,non,master,2387.0,divorcé,0.14,2023-12-09,5000.0,500.0
59.0,oui,aucun,3612.0,divorcé,0.88,2024-06-24,610.11,2038.298130474904
31.0,non,bac+2,2491.0,veuf,0.0,2020-01-03,8240.208,500.0
22.0,non,master,1638.0,marié,0.4,2023-09-06,10000.0,500.0
75.0,oui,doctorat,3208.0,veuf,0.8,2023-03-29,5000.0,500.0
46.0,oui,bac,1392.0,veuf,0.29,2022-01-07,5000.0,16815.448216605746
73.0,non,bac,1298.0,veuf,0.29,2021-05-28,10000.0,500.0
67.0,oui,bac+2,1888.0,marié,0.5,2022-08-14,6143.005999999999,13294.260981358932
36.0,oui,aucun,1466.0,veuf,0.11,2024-06-12,10000.0,500.0
38.0,oui,doctorat,671.0,veuf,0.51,2024-07-27,5316.86,500.0
34.0,oui,master,2129.0,marié,0.91,2023-02-04,4415.237999999999,500.0
48.0,non,bac+2,1394.0,célibataire,0.99,2021-10-15,6125.746,9692.561243565257
57.0,oui,doctorat,2612.0,veuf,0.92,2023-01-11,639.78,17644.62400485203
39.0,non,aucun,3040.0,marié,0.84,2022-12-22,5000.0,5306.134141665175
21.0,oui,master,936.0,divorcé,0.78,2023-04-09,994.16,4524.105086809946
35.0,oui,master,2156.0,veuf,0.88,2021-06-06,8000.0,500.0
50.0,non,bac+2,2255.0,célibataire,0.33,2022-01-14,5000.0,500.0
47.0,non,aucun,2565.0,veuf,0.33,2024-10-18,5000.0,9025.390594245517
65.0,non,master,2327.0,veuf,0.01,2020-11-10,8000.0,12858.52197004949
29.0,non,doctorat,2939.0,veuf,0.32,2023-10-12,3597.804,500.0
74.0,non,master,3165.0,divorcé,0.27,2024-12-20,10000.0,20221.79491134157
60.0,non,master,2997.0,marié,0.92,2020-06-07,10000.0,500.0
21.0,non,master,3053.0,veuf,0.85,2021-01-26,10000.0,4796.899066228982
48.0,non,bac+2,2026.0,marié,0.12,2020-01-13,10000.0,500.0
36.0,non,bac+2,3417.0,célibataire,0.39,2020-12-22,5000.0,19703.293568505447
62.0,oui,doctorat,2814.0,veuf,0.39,2024-10-05,10000.0,32821.73256253941
30.0,non,master,4438.0,divorcé,0.73,2021-09-09,10000.0,6169.5309846736345
44.0,oui,doctorat,5090.0,célibataire,0.28,2023-12-14,3389.386,13878.803808251565
57.0,non,bac,2242.0,célibataire,0.15,2024-03-15,5000.0,500.0
44.0,non,bac+2,2545.0,veuf,0.79,2024-06-03,5367.737999999999,6057.387232344429
49.0,oui,master,3646.0,veuf,0.97,2023-06-20,10000.0,19866.894499053426
73.0,non,master,1973.0,veuf,0.2,2022-12-25,866.57,500.0
53.0,oui,bac,2333.0,veuf,0.96,2023-01-18,10000.0,500.0
59.0,oui,aucun,2428.0,divorcé,0.2,2020-01-02,810.99,3388.2082164513604
35.0,oui,bac,3970.0,veuf,0.13,2024-04-16,5000.0,2350.2266923312736
71.0,oui,doctorat,2208.0,veuf,0.66,2020-02-19,5000.0,500.0
28.0,oui,bac,1538.0,divorcé,0.37,2023-08-08,5274.188,7047.944144626625
54.0,oui,doctorat,500.0,divorcé,0.22,2022-03-19,4268.314,500.0
74.0,non,aucun,4088.0,divorcé,0.41,2023-06-13,602.17,500.0
28.0,non,bac,2766.0,célibataire,0.71,2021-04-28,4381.13,3035.051764185313
19.0,non,bac+2,2359.0,veuf,0.38,2023-07-02,5251.388000000001,20853.577394109016
37.0,oui,master,3921.0,marié,0.16,2024-07-11,7102.960000000001,10478.292813837164
63.0,non,bac+2,2831.0,veuf,0.15,2023-10-08,5000.0,500.0
46.0,oui,bac+2,3812.0,veuf,0.66,2025-03-29,10000.0,8390.536985221483
37.0,oui,doctorat,560.0,célibataire,0.8,2021-07-30,646.87,9367.900826093632
52.0,non,master,925.0,divorcé,0.29,2024-05-25,7125.745999999999,848.7049954075766
31.0,non,doctorat,4415.0,marié,0.62,2023-10-29,5000.0,16093.535700728182
52.0,non,aucun,2503.0,célibataire,0.85,2022-10-10,10000.0,500.0
19.0,non,doctorat,2989.0,divorcé,0.56,2020-07-08,5000.0,500.0
25.0,non,bac,1291.0,célibataire,0.53,2022-03-16,10000.0,500.0
53.0,non,bac+2,2823.0,marié,0.04,2023-06-05,5000.0,500.0
60.0,non,doctorat,1184.0,marié,0.4,2023-03-20,10000.0,500.0
45.0,oui,bac,3917.0,veuf,0.84,2022-03-22,8000.0,14076.173269070618
64.0,non,master,500.0,marié,0.3,2023-11-08,656.22,500.0
46.0,non,aucun,3212.0,veuf,0.63,2022-08-02,459.52,500.0
33.0,oui,doctorat,4387.0,marié,0.37,2020-06-21,10000.0,4293.426620423396
65.0,non,doctorat,2081.0,marié,0.96,2022-10-19,2602.7380000000003,500.0
67.0,non,doctorat,3284.0,célibataire,0.21,2023-06-06,10000.0,500.0
61.0,oui,aucun,2402.0,marié,0.3,2024-06-01,707.81,500.0
74.0,oui,bac,857.0,divorcé,0.82,2021-12-02,10000.0,500.0
36.0,non,bac,4852.0,veuf,0.67,2020-03-23,936.51,500.0
69.0,non,doctorat,833.0,veuf,0.44,2023-06-28,10000.0,1612.5917393866432
26.0,oui,doctorat,2505.2,marié,0.07,2022-06-25,10000.0,6510.214207868768
26.0,oui,doctorat,2158.0,veuf,0.86,2023-02-28,7231.054000000001,6721.958243812207
31.0,oui,master,3433.0,célibataire,0.31,2021-09-24,6299.86,23210.02589057792
74.0,non,doctorat,3339.0,divorcé,0.13,2022-05-22,5000.0,500.0
45.0,non,bac+2,3945.0,veuf,0.14,2024-04-02,3347.954,500.0
51.0,non,doctorat,5371.0,veuf,0.87,2022-04-28,10000.0,4326.463128449141
18.0,oui,aucun,1564.0,divorcé,0.51,2020-06-20,3356.8,500.0
25.0,oui,bac+2,3379.0,veuf,0.32,2023-07-17,10000.0,18809.379655072487
70.0,oui,master,2589.0,veuf,0.06,2024-10-01,10000.0,19267.13578868381
60.0,oui,doctorat,2513.0,divorcé,0.84,2022-09-27,10000.0,17541.21240997208
55.0,non,master,5023.0,divorcé,0.81,2023-09-17,10000.0,16756.417768207997
45.0,oui,aucun,840.0,marié,0.6,2020-07-22,10000.0,500.0
72.0,oui,doctorat,3892.0,veuf,0.66,2023-02-11,603.06,7959.739663531537
29.0,oui,bac+2,2914.0,veuf,0.15,2021-12-04,768.93,500.0
18.0,oui,aucun,4051.0,célibataire,0.25,2022-05-17,4462.508,8705.003871552051
54.0,non,master,2611.0,veuf,0.97,2020-12-05,8000.0,500.0
32.0,non,bac,1367.0,marié,0.82,2022-04-14,1293.19,500.0
64.0,non,doctorat,3637.0,divorcé,0.21,2020-10-29,687.05,18557.699048985865
59.0,oui,master,2013.0,veuf,0.98,2024-11-15,1061.52,500.0
29.0,non,bac,935.0,veuf,0.74,2024-07-18,10000.0,500.0
46.0,non,doctorat,1596.0,veuf,0.14,2022-11-17,7125.745999999999,5070.970977215118
42.0,non,master,3938.0,marié,0.16,2021-06-23,10000.0,7717.248231069389
48.0,non,doctorat,2987.0,veuf,0.22,2024-05-16,3249.37,500.0
54.0,non,bac+2,2013.0,célibataire,0.63,2024-11-15,5212.304,500.0
62.0,non,bac,4164.0,veuf,0.88,2022-05-12,810.31,22775.467024280213
19.0,non,bac,2329.0,veuf,0.18,2020-02-15,769.93,1070.0324320604102
30.0,non,bac,2551.0,veuf,0.48,2023-01-04,10000.0,500.0
50.0,non,aucun,2679.0,célibataire,0.6,2025-01-01,7000.0,500.0
60.0,oui,bac,2552.0,marié,0.47,2020-09-05,10000.0,10652.76539871322
69.0,oui,bac+2,2085.0,célibataire,0.27,2025-01-23,1411.934,500.0
56.0,oui,bac,1846.0,divorcé,0.99,2022-09-23,10000.0,500.0
47.0,oui,aucun,4034.0,divorcé,0.92,2022-03-15,10000.0,28787.03160676183
24.0,non,aucun,2274.0,veuf,0.85,2020-10-26,7125.745999999999,24292.8483498388
56.0,oui,bac,1897.0,veuf,0.14,2020-11-02,5000.0,9461.786729506335
75.0,oui,master,936.0,veuf,0.35,2023-09-30,10000.0,500.0
75.0,non,doctorat,3035.0,veuf,0.27,2024-06-18,7167.389999999999,11566.288528523724
39.0,oui,bac,2428.0,marié,0.57,2022-11-03,5344.396,500.0
33.0,non,doctorat,3483.0,veuf,0.07,2023-04-05,10000.0,500.0
47.0,oui,bac+2,1780.0,marié,0.06,2023-12-15,10000.0,10977.536085614744
50.0,oui,master,3073.0,veuf,0.26,2022-12-03,5000.0,500.0
75.0,oui,bac,5058.0,veuf,0.07,2024-05-03,5000.0,9901.41374361509
70.0,oui,aucun,1929.0,veuf,0.48,2021-06-18,2391.7599999999998,500.0
46.0,oui,master,3676.0,marié,0.92,2022-05-01,656.05,8688.284229999716
44.0,oui,doctorat,1331.0,célibataire,0.79,2024-01-11,5000.0,22842.299030379723
45.0,oui,bac+2,500.0,veuf,0.57,2020-12-17,10000.0,500.0
37.0,non,doctorat,3183.0,veuf,0.4,2024-10-29,10000.0,3229.949920183371
57.0,non,bac,2206.0,veuf,0.71,2024-12-13,5000.0,500.0
64.0,non,bac+2,2568.0,veuf,0.1,2023-06-14,946.12,4194.560693000247
71.0,oui,bac+2,2632.0,marié,0.12,2022-02-21,6101.005999999999,500.0
26.0,non,bac+2,2814.0,veuf,0.08,2021-06-24,8125.745999999999,23604.796270821767
41.0,non,bac+2,877.0,marié,0.68,2022-06-08,5362.466,500.0
37.0,oui,aucun,3479.0,marié,0.09,2021-01-07,10000.0,5062.118863565679
70.0,oui,master,2511.0,célibataire,0.64,2022-10-15,5000.0,500.0
46.0,non,bac+2,2447.0,marié,0.03,2020-07-06,758.19,500.0
41.0,non,bac,1111.0,veuf,0.25,2023-07-13,1472.0720000000001,500.0
35.0,non,bac+2,1752.0,célibataire,0.71,2023-08-15,10000.0,9935.116004758258
62.0,non,aucun,1754.0,veuf,0.31,2021-12-04,6171.2,2992.457005295555
65.0,oui,master,1130.0,veuf,0.89,2025-05-12,5000.0,13493.676319948549
55.0,oui,bac+2,3722.0,veuf,0.45,2024-01-08,609.62,24829.37615964829
50.0,non,master,3141.0,veuf,0.48,2020-09-25,801.07,500.0
19.0,oui,bac,1890.0,veuf,0.56,2024-01-05,5000.0,500.0
35.0,oui,doctorat,500.0,célibataire,0.52,2024-04-02,5000.0,27120.060176442843
42.0,non,doctorat,739.0,veuf,0.84,2023-01-02,10000.0,500.0
25.0,oui,master,2668.0,marié,0.47,2024-09-09,10000.0,500.0
65.0,non,doctorat,1243.0,veuf,0.27,2023-06-21,10000.0,6296.732868970085
39.0,non,aucun,500.0,célibataire,0.7,2023-07-29,9000.0,500.0
18.0,oui,bac,2419.0,marié,0.04,2022-10-11,5000.0,1394.9862081111244
49.0,oui,bac,1985.0,célibataire,0.3,2022-01-12,5171.174,500.0
57.0,oui,doctorat,2723.0,célibataire,0.37,2021-09-15,10000.0,21458.909621702354
52.0,non,bac,516.0,veuf,0.69,2022-09-29,10000.0,500.0
24.0,non,doctorat,2341.0,veuf,0.42,2021-12-02,766.77,5535.017745958767
20.0,non,bac,2892.0,veuf,0.93,2020-11-17,4356.8,500.0
73.0,non,bac+2,3383.0,veuf,0.61,2021-10-07,6120.446,8314.604080983006
75.0,oui,bac+2,1411.0,marié,0.13,2021-11-09,3474.8239999999996,500.0
23.0,oui,aucun,2638.0,veuf,0.27,2022-07-18,5000.0,8318.878960133354
68.0,oui,doctorat,4689.0,divorcé,0.38,2024-11-17,5281.96,9276.785651656563
58.0,oui,master,500.0,célibataire,0.41,2022-12-19,5000.0,8493.181973690147
74.0,non,doctorat,1560.0,veuf,0.98,2023-07-28,3366.578,500.0
28.0,oui,bac,1944.0,veuf,0.44,2024-05-30,7125.745999999999,15979.71244111592
67.0,oui,bac,3705.0,veuf,0.62,2023-12-03,5000.0,6080.706830724672
22.0,oui,aucun,4845.0,veuf,0.47,2021-10-13,4263.882,5546.818003593203
65.0,non,bac+2,3632.0,veuf,0.25,2022-12-19,103.56,14334.997419492363
35.0,oui,bac+2,2515.0,veuf,0.86,2020-02-05,793.76,12238.656136284624
67.0,oui,bac+2,1839.0,veuf,0.61,2022-06-25,5000.0,500.0
62.0,non,master,3151.0,célibataire,1.0,2021-07-04,5000.0,33643.9568060695
70.0,non,aucun,1634.0,veuf,0.77,2024-06-23,2311.366,500.0
70.0,oui,doctorat,3354.0,marié,0.65,2022-04-24,3220.186,7528.483690612831
25.0,non,aucun,2605.0,veuf,0.4,2023-03-21,5231.054,500.0
63.0,oui,master,1825.0,veuf,0.45,2020-10-02,1053.47,21656.029253395194
63.0,non,doctorat,500.0,célibataire,0.21,2024-03-30,10000.0,500.0
71.0,oui,bac,4640.0,veuf,0.07,2022-01-28,5000.0,6846.677709933591
30.0,non,aucun,2835.0,veuf,0.09,2024-10-09,3343.754,500.0
39.0,non,aucun,3148.0,divorcé,0.91,2025-05-16,3570.736,500.0
38.0,non,bac+2,897.0,veuf,0.44,2021-12-04,1347.88,500.0
24.0,non,master,2196.0,marié,0.98,2023-10-13,10000.0,500.0
71.0,oui,bac,4536.0,divorcé,0.95,2021-06-10,441.99,500.0
61.0,non,bac+2,883.0,veuf,0.65,2025-04-30,4198.647999999999,500.0
23.0,non,doctorat,742.0,divorcé,0.73,2020-06-09,7125.745999999999,8119.872665030738
56.0,non,bac+2,2289.0,divorcé,0.04,2023-12-12,1260.93,898.0166164025087
47.0,oui,master,1754.0,divorcé,0.72,2023-09-19,856.0,7581.620951238928
29.0,non,bac+2,795.0,veuf,0.6,2020-10-04,7231.054000000001,500.0
23.0,oui,bac,2469.0,célibataire,0.09,2020-05-05,1590.796,16783.07273501787
45.0,non,bac,3555.0,divorcé,0.03,2024-07-15,10000.0,14425.68434167988
18.0,oui,bac+2,2856.0,veuf,0.44,2021-02-12,8125.745999999999,3075.071928379212
39.0,oui,aucun,4581.0,divorcé,0.73,2023-03-04,5165.505999999999,500.0
39.0,oui,doctorat,500.0,marié,0.78,2024-04-30,10000.0,500.0
72.0,non,bac,4389.0,divorcé,0.89,2020-09-14,10000.0,17195.148900336688
34.0,oui,master,1584.0,veuf,0.82,2024-08-03,3455.804,500.0
53.0,oui,bac+2,1820.0,veuf,0.97,2021-07-03,937.45,500.0
71.0,oui,doctorat,2378.4,divorcé,0.2,2021-07-26,5000.0,500.0
29.0,non,bac+2,3190.0,célibataire,0.84,2024-11-19,775.17,13682.593839360963
38.0,oui,master,2544.0,divorcé,0.54,2024-01-30,10000.0,15492.338709055746
57.0,non,bac+2,2150.0,veuf,0.26,2020-07-21,5000.0,500.0
39.0,oui,master,2533.0,célibataire,0.38,2022-12-06,4493.4839999999995,3894.813820236605
29.0,non,bac,5194.0,célibataire,0.7,2020-05-15,2522.306,500.0
32.0,non,aucun,3635.0,marié,0.88,2022-04-11,5231.054,500.0
31.0,oui,master,2666.0,veuf,0.56,2021-01-31,1139.25,500.0
35.0,oui,doctorat,4512.0,marié,0.95,2023-05-13,10000.0,18716.893443724333
41.0,oui,doctorat,2413.0,célibataire,0.01,2024-04-05,5279.72,7113.001946502265
32.0,oui,master,500.0,divorcé,0.3,2021-08-02,5215.5419999999995,500.0
56.0,non,bac+2,1852.0,divorcé,0.55,2024-04-20,5000.0,12081.596526161007
43.0,oui,master,4185.0,veuf,0.55,2022-12-07,10000.0,29410.86835738064
38.0,oui,master,4609.0,veuf,0.73,2024-02-04,10000.0,25718.691694262023
27.0,non,master,2475.0,veuf,0.39,2023-07-28,10000.0,22703.864797370494
48.0,oui,aucun,2891.0,veuf,0.57,2020-12-01,315.67,500.0
59.0,oui,aucun,2628.0,célibataire,0.63,2021-12-11,746.04,500.0
36.0,oui,bac,2399.0,divorcé,0.01,2020-05-21,5165.505999999999,500.0
61.0,oui,master,2446.0,veuf,0.69,2024-03-01,5000.0,9722.713386729029
65.0,non,master,2875.0,célibataire,0.52,2020-08-13,524.08,12109.13371038852
23.0,oui,master,2546.0,veuf,0.84,2020-05-26,624.57,15269.27758200484
70.0,non,aucun,3060.0,célibataire,0.47,2020-05-24,5000.0,500.0
39.0,oui,aucun,2982.0,divorcé,0.63,2021-11-09,5000.0,9042.381898972482
52.0,oui,aucun,1801.0,célibataire,0.21,2022-05-16,920.59,500.0
23.0,oui,bac+2,2953.0,célibataire,0.95,2022-11-14,10000.0,29072.89443760832
35.0,oui,doctorat,2997.0,divorcé,0.45,2024-07-10,10000.0,12351.541458262996
35.0,non,doctorat,2923.0,veuf,0.63,2024-08-17,5276.248,1030.6871523217935
18.0,oui,master,2510.0,veuf,0.24,2021-06-25,5000.0,500.0
30.0,oui,aucun,1586.0,veuf,0.12,2024-08-18,159.81,500.0
50.0,non,master,3507.0,veuf,0.63,2023-09-18,10000.0,15320.014289482797
40.0,oui,bac+2,4052.0,célibataire,0.42,2022-10-16,525.18,500.0
43.0,oui,master,3850.0,célibataire,0.18,2021-07-07,557.63,23005.69458812387
42.0,oui,aucun,2609.0,célibataire,0.82,2023-12-29,3344.318,500.0
67.0,oui,aucun,3882.0,veuf,0.48,2024-01-24,754.02,500.0
63.0,oui,master,937.0,célibataire,0.37,2020-09-29,10000.0,500.0
36.0,non,aucun,1458.0,veuf,0.32,2024-11-10,1199.25,500.0
63.0,non,master,2553.0,veuf,0.22,2020-04-19,5000.0,500.0
30.0,oui,bac+2,1444.0,célibataire,0.56,2025-01-05,178.49,500.0
67.0,non,aucun,500.0,célibataire,0.57,2022-11-14,1022.8,500.0
22.0,non,bac+2,1320.0,veuf,0.92,2023-11-08,5000.0,500.0
39.0,non,bac+2,2867.0,veuf,0.45,2020-11-05,1028.47,500.0
45.0,oui,bac+2,4376.0,célibataire,0.32,2020-03-09,10000.0,13504.859693255286
50.0,non,doctorat,2356.0,veuf,0.01,2020-11-11,5000.0,500.0
75.0,non,aucun,1995.0,veuf,0.91,2023-11-01,4231.451999999999,500.0
20.0,oui,bac+2,3647.0,marié,0.47,2023-12-30,757.65,500.0
45.0,oui,doctorat,1959.0,veuf,0.33,2021-03-21,5000.0,16426.904963495926
54.0,non,bac+2,950.0,veuf,0.5,2024-03-11,6253.842,500.0
66.0,non,bac,1126.0,marié,0.59,2023-04-22,5000.0,500.0
73.0,non,bac+2,2729.0,veuf,0.21,2022-09-15,5000.0,4815.2263515202285
38.0,oui,bac,3738.0,célibataire,0.21,2023-11-09,10000.0,4305.494177499796
72.0,oui,aucun,2679.0,marié,0.26,2020-12-30,5101.005999999999,500.0
54.0,oui,aucun,1225.0,marié,0.16,2021-09-30,5000.0,500.0
50.0,oui,bac,3022.0,veuf,0.36,2025-01-28,10000.0,16554.386009342827
32.0,non,bac+2,500.0,veuf,0.68,2020-10-25,10000.0,500.0
42.0,oui,doctorat,2317.0,veuf,0.51,2021-03-23,827.23,581.330727507399
44.0,non,bac+2,3027.0,marié,0.46,2021-10-18,7197.05,15438.668635010032
35.0,oui,bac,1657.0,veuf,0.85,2022-07-19,7125.745999999999,3560.7834554606
42.0,oui,master,5030.0,veuf,0.27,2022-02-01,10000.0,18136.0786486152
37.0,oui,bac,5118.0,veuf,0.07,2022-04-30,5000.0,21352.074084759588
48.0,non,master,5303.0,veuf,0.68,2023-12-31,10000.0,3328.319234921054
48.0,oui,doctorat,500.0,marié,0.45,2021-08-27,7143.686,500.0
19.0,non,master,1772.0,marié,0.25,2024-03-25,10000.0,5849.249955514158
23.0,oui,doctorat,2505.0,veuf,0.3,2024-10-29,5000.0,4293.860279001263
18.0,oui,doctorat,3281.0,veuf,0.96,2021-06-20,10000.0,14948.850226708344
31.0,non,master,2889.0,marié,0.26,2021-05-20,10000.0,500.0
27.0,oui,doctorat,3814.0,marié,0.22,2024-03-06,10000.0,14850.259717410474
34.0,non,bac,3268.0,veuf,0.53,2023-02-02,1065.68,500.0
49.0,oui,master,500.0,veuf,0.8,2023-02-10,9000.0,500.0
41.0,non,master,3194.0,divorcé,0.69,2020-11-25,5000.0,500.0
40.0,oui,master,2942.0,veuf,0.54,2023-09-02,10000.0,3385.705200258096
48.0,non,bac,500.0,célibataire,0.39,2023-12-21,10000.0,500.0
68.0,oui,bac,2416.0,divorcé,0.74,2022-03-28,4230.242,500.0
41.0,oui,doctorat,2024.0,divorcé,0.47,2021-02-10,10000.0,7431.455873532736
71.0,non,aucun,2601.0,divorcé,0.43,2024-12-09,10000.0,500.0
49.0,non,aucun,3091.0,marié,0.35,2024-03-04,10000.0,500.0
46.0,non,bac,1538.0,veuf,0.63,2021-09-02,845.96,500.0
47.0,non,master,1478.0,célibataire,0.38,2021-01-12,842.96,7404.234897245089
30.0,oui,bac,2333.0,divorcé,0.66,2023-02-05,5000.0,500.0
27.0,oui,doctorat,3132.0,veuf,0.91,2023-09-10,10000.0,500.0
55.0,non,bac,2882.0,marié,0.51,2021-03-12,5259.666,500.0
49.0,non,aucun,2304.0,veuf,0.9,2024-11-04,5000.0,500.0
46.0,non,aucun,2106.0,veuf,0.23,2020-01-03,1523.89,500.0
28.0,oui,aucun,2488.0,célibataire,0.44,2020-11-07,10000.0,500.0
24.0,oui,aucun,3619.0,veuf,0.82,2024-01-31,10000.0,10961.53510729044
48.0,oui,aucun,2429.0,divorcé,0.84,2024-05-19,790.68,500.0
28.0,oui,master,2691.0,divorcé,0.81,2020-02-06,460.74,500.0
44.0,oui,aucun,1982.0,célibataire,0.81,2022-06-23,5000.0,16665.549960412427
72.0,non,bac,1895.0,marié,0.53,2023-10-07,1128.87,500.0
57.0,oui,aucun,1039.0,veuf,0.46,2024-05-23,606.23,500.0
53.0,oui,master,3588.0,divorcé,0.02,2024-09-23,9000.0,3143.6744349313226
31.0,oui,doctorat,1716.0,marié,0.58,2020-01-01,939.33,5528.85687996093
57.0,oui,doctorat,612.0,marié,0.07,2023-12-09,10000.0,10252.35255277186
43.0,non,master,1302.0,veuf,0.55,2024-04-08,10000.0,500.0
21.0,oui,doctorat,2930.0,veuf,0.68,2024-06-03,3497.4800000000005,500.0
52.0,oui,aucun,1847.0,divorcé,0.56,2020-05-05,5000.0,500.0
36.0,oui,master,1751.0,divorcé,0.2,2022-06-26,5000.0,500.0
69.0,non,bac,2987.0,célibataire,0.63,2025-04-09,5266.0019999999995,500.0
54.0,oui,bac+2,3951.0,marié,0.35,2020-10-07,5000.0,500.0
31.0,oui,bac,3353.0,veuf,0.28,2022-02-01,5381.26,500.0
44.0,oui,bac,2560.0,veuf,0.47,2023-01-01,6203.0419999999995,1781.3616109541451
26.0,non,bac+2,638.0,divorcé,0.11,2023-11-11,5000.0,500.0
31.0,oui,bac,3645.0,veuf,0.7,2020-06-17,5000.0,500.0
37.0,oui,bac+2,2355.0,veuf,0.1,2024-09-16,10000.0,5528.465972494319
51.0,non,doctorat,1565.0,veuf,0.94,2021-03-18,533.98,500.0
26.0,oui,aucun,2051.0,divorcé,0.55,2021-05-30,4356.8,500.0
38.0,oui,aucun,3110.0,divorcé,0.27,2024-11-01,4165.505999999999,500.0
47.0,oui,master,2743.0,divorcé,0.15,2023-02-21,10000.0,14195.664239721043
32.0,non,aucun,772.0,veuf,0.47,2020-06-22,8125.745999999999,12936.861336563015
22.0,non,master,1142.0,veuf,0.8,2022-09-11,5000.0,500.0
