age,sport_licence,niveau_etude,nb_enfants,quotient_caf,revenu_estime_mois,situation_familiale,risque_personnel,date_creation_compte,loyer_mensuel,montant_pret
24.0,oui,master,1.0,100.0,1786.0,veuf,0.1,2022-07-27,7143.005999999999,1543.7995932131057
44.0,oui,bac+2,1.0,167.0,500.0,divorcé,0.82,2025-05-06,4321.546,6654.334681743459
58.0,non,bac,3.0,185.5,2958.8,marié,0.05,2023-07-04,10000.0,27852.6523836296
47.0,non,bac+2,3.0,447.6,4675.0,célibataire,0.55,2021-06-06,5000.0,500.0
22.0,non,master,1.0,336.3,1675.0,divorcé,0.75,2022-08-03,5000.0,500.0
28.0,non,bac,0.0,148.9,2422.0,célibataire,0.41,2022-05-31,5206.988,500.0
44.0,non,aucun,1.0,366.2,3628.0,veuf,0.62,2025-06-03,974.52,500.0
59.0,oui,master,3.0,139.6,500.0,célibataire,0.7,2021-05-08,4125.34,500.0
37.0,oui,master,5.0,209.1,3014.0,veuf,0.66,2024-06-04,985.25,8154.357044251015
34.0,oui,bac+2,2.0,328.8,500.0,veuf,0.63,2022-06-07,1197.68,21831.407458113743
20.0,non,master,2.0,140.6,2100.0,célibataire,0.31,2024-05-14,5000.0,500.0
58.0,oui,bac+2,2.0,319.4,1231.0,divorcé,0.19,2021-12-21,7029.728,500.0
31.0,oui,master,1.0,251.3,3776.0,marié,0.43,2020-01-03,6136.29,17506.40070958448
41.0,oui,bac+2,1.0,253.2,3353.0,veuf,0.72,2022-05-11,293.66,500.0
74.0,oui,master,0.0,309.7,1859.0,marié,0.31,2024-06-20,8000.0,6452.358874797539
23.0,non,doctorat,2.0,111.3,2220.0,veuf,0.27,2020-01-01,10000.0,3394.3892155774934
43.0,non,aucun,0.0,276.6,3329.0,marié,0.79,2020-11-02,10000.0,500.0
29.0,oui,aucun,0.0,306.7,1587.0,divorcé,0.52,2023-05-22,1708.482,500.0
43.0,oui,doctorat,3.0,253.6,746.0,marié,0.39,2021-07-16,6125.746,19072.52744832435
53.0,oui,doctorat,3.0,296.9,3371.0,veuf,0.9,2022-04-16,973.11,14297.420746471378
54.0,oui,aucun,2.0,282.9,1109.0,célibataire,0.41,2024-05-09,4310.704,500.0
19.0,oui,master,0.0,247.5,3738.0,célibataire,1.0,2021-05-02,10000.0,500.0
71.0,oui,doctorat,0.0,140.8,1666.0,veuf,0.7,2020-09-23,478.77,8576.511961665088
73.0,oui,master,2.0,313.7,1529.0,veuf,0.44,2020-09-07,433.12,500.0
44.0,oui,aucun,3.0,312.2,2286.0,marié,0.1,2023-10-04,5000.0,500.0
54.0,non,bac+2,2.0,330.7,3714.0,veuf,0.85,2023-07-24,10000.0,500.0
35.0,non,bac+2,-1.0,346.1,3450.0,veuf,0.12,2022-05-29,742.21,7018.079182368569
56.0,non,aucun,3.0,295.2,1983.0,divorcé,0.78,2021-07-16,881.08,500.0
26.0,oui,master,1.0,247.56,3016.0,veuf,0.57,2024-03-06,547.78,500.0
31.0,non,doctorat,1.0,237.6,4098.0,veuf,0.72,2025-02-26,10000.0,500.0
49.0,non,bac+2,5.0,417.6,2389.0,veuf,0.69,2025-03-28,10000.0,500.0
24.0,non,aucun,3.0,146.0,2429.0,divorcé,0.09,2022-09-08,2464.68,11139.309155316894
32.0,oui,master,3.0,315.7,2899.0,veuf,0.63,2021-11-07,5000.0,7472.29991054522
59.0,oui,bac,0.0,266.7,2553.0,veuf,0.82,2024-07-10,5000.0,500.0
27.0,non,doctorat,1.0,295.6,2131.0,célibataire,0.5,2021-07-13,7000.0,9006.558799127612
29.0,oui,bac+2,3.0,117.6,3034.0,célibataire,0.07,2022-02-25,5000.0,11137.274139706704
23.0,oui,aucun,1.0,285.8,3772.0,veuf,0.4,2020-12-02,6136.29,8169.477310373069
35.0,non,master,2.0,128.9,751.0,divorcé,0.28,2024-04-22,303.3,500.0
42.0,non,bac,5.0,142.0,2456.0,divorcé,0.39,2021-08-25,527.36,25478.48631626202
42.0,non,aucun,1.0,244.3,3779.0,marié,0.29,2021-12-17,349.88,1603.4388858384957
24.0,non,master,2.0,150.6,3370.0,divorcé,0.72,2022-06-13,4449.929999999999,21447.62734929945
34.0,oui,bac+2,3.0,331.9,3624.0,veuf,0.47,2022-02-16,10000.0,10027.51818331013
19.0,oui,doctorat,2.0,262.9,1160.0,marié,0.91,2021-02-21,10000.0,500.0
58.0,non,aucun,1.0,217.7,1969.0,veuf,0.63,2023-02-02,10000.0,500.0
56.0,non,bac+2,3.0,265.9,2587.0,marié,0.89,2025-03-28,10000.0,500.0
62.0,oui,bac,0.0,125.1,2141.0,marié,0.66,2025-04-05,5000.0,500.0
24.0,non,doctorat,4.0,169.4,3948.0,veuf,0.33,2022-05-11,1347.8,5633.876310568625
45.0,non,bac+2,1.0,369.0,1721.0,veuf,0.0,2024-07-17,10000.0,7478.874422949827
25.0,oui,master,5.0,423.8,3789.0,veuf,0.8,2023-10-28,539.44,6464.31552345288
22.0,oui,doctorat,5.0,192.4,1216.0,marié,0.94,2024-06-19,5241.21,27693.99468450239
30.0,oui,master,2.0,268.0,500.0,marié,0.74,2023-01-31,10000.0,4108.318463307138
25.0,oui,master,3.0,252.6,1175.0,veuf,0.17,2022-01-25,5000.0,22790.04522734334
38.0,oui,bac+2,3.0,311.3,3006.0,veuf,0.98,2024-12-19,1066.08,13824.042550737264
73.0,non,master,4.0,217.8,2917.0,célibataire,0.07,2022-07-23,5000.0,28444.046460504247
46.0,oui,doctorat,2.0,262.5,2695.0,marié,0.73,2024-10-07,10000.0,25201.7216275774
65.0,oui,bac,2.0,120.5,2489.0,divorcé,0.74,2022-12-14,5000.0,500.0
59.0,non,aucun,4.0,292.0,1969.0,veuf,0.35,2021-10-05,920.19,500.0
37.0,non,bac,1.0,186.8,4076.0,célibataire,0.93,2023-09-15,10000.0,17496.156643243183
27.0,oui,master,0.0,289.4,2352.0,divorcé,0.06,2024-11-25,5000.0,500.0
46.0,oui,aucun,0.0,213.2,2203.0,célibataire,0.72,2024-03-06,5000.0,500.0
75.0,non,bac+2,2.0,503.6,2295.0,divorcé,0.02,2020-07-31,3287.618,500.0
57.0,oui,bac,2.0,253.0,2585.0,célibataire,0.5,2023-02-06,6165.505999999999,500.0
69.0,non,bac+2,3.0,145.0,2033.0,veuf,0.7,2023-06-08,10000.0,17903.12853385879
28.0,oui,master,3.0,398.0,1674.0,veuf,0.42,2020-05-25,10000.0,20917.90678042289
29.0,oui,aucun,3.0,326.7,1730.0,célibataire,0.44,2021-04-12,5000.0,500.0
72.0,non,aucun,3.0,287.6,3042.0,marié,0.99,2025-05-26,5000.0,500.0
72.0,oui,doctorat,3.0,405.0,1490.0,marié,0.41,2024-06-28,5000.0,500.0
33.0,oui,bac,0.0,113.4,1583.0,divorcé,0.02,2021-11-18,5000.0,5574.236883160662
38.0,non,bac+2,3.0,177.5,1627.0,veuf,0.41,2020-04-03,5000.0,5679.393766814201
29.0,non,bac+2,1.0,274.4,3168.0,veuf,0.69,2024-07-18,10000.0,500.0
40.0,oui,aucun,1.0,230.3,4069.0,veuf,0.45,2020-02-25,10000.0,500.0
31.0,non,master,2.0,199.9,4420.0,veuf,0.61,2024-03-29,10000.0,4051.967299973298
47.0,non,bac+2,2.0,100.0,1290.0,divorcé,0.98,2020-01-18,5000.0,500.0
36.0,oui,aucun,1.0,202.2,500.0,marié,0.44,2022-06-15,10000.0,500.0
55.0,oui,aucun,4.0,235.4,1933.0,célibataire,0.75,2020-04-26,5109.4800000000005,500.0
38.0,oui,bac,2.0,233.7,3847.0,veuf,0.01,2022-06-14,518.52,8339.012373226904
29.0,non,master,2.0,135.1,4121.0,célibataire,0.24,2020-03-25,8136.614,15946.742454333176
25.0,non,aucun,3.0,193.8,3251.0,célibataire,0.11,2022-12-21,852.02,8564.025146312604
32.0,non,aucun,2.0,190.6,2591.0,divorcé,0.1,2021-01-26,10000.0,500.0
23.0,non,bac+2,5.0,221.0,2401.0,veuf,0.18,2022-01-31,5000.0,31532.96245721669
58.0,oui,master,2.0,426.3,2913.0,marié,0.25,2021-03-19,10000.0,27030.08687343462
33.0,oui,aucun,0.0,107.1,3937.0,veuf,0.38,2021-01-23,755.41,8096.8382755445555
22.0,non,doctorat,0.0,269.6,1274.0,veuf,0.89,2024-02-06,753.03,500.0
53.0,oui,bac,3.0,209.2,2543.0,divorcé,0.15,2021-07-06,10000.0,14642.413510760724
34.0,oui,master,2.0,-14.9,976.0,célibataire,0.4,2025-06-01,5324.324,500.0
22.0,oui,bac+2,0.0,272.8,593.0,veuf,0.12,2022-10-31,3480.0840000000003,500.0
28.0,oui,master,2.0,232.7,2563.0,divorcé,0.37,2023-07-31,5000.0,500.0
41.0,non,doctorat,0.0,356.9,1154.0,veuf,0.44,2021-05-09,652.31,17182.21718653923
32.0,non,doctorat,-1.0,334.9,4347.0,célibataire,0.79,2024-01-08,5271.58,500.0
63.0,non,bac+2,1.0,246.8,500.0,divorcé,0.04,2024-07-05,6039.4980000000005,500.0
64.0,oui,bac+2,2.0,155.9,1190.0,veuf,0.03,2020-11-12,5000.0,8693.325947565996
35.0,oui,doctorat,-1.0,264.3,3222.0,veuf,0.86,2025-03-13,10000.0,500.0
49.0,oui,doctorat,0.0,139.4,1730.0,célibataire,0.09,2023-11-22,5000.0,500.0
24.0,non,bac,2.0,187.0,2880.0,divorcé,0.73,2023-01-22,1109.36,14525.505939318406
62.0,oui,bac+2,1.0,104.2,1847.0,divorcé,0.73,2020-04-02,5000.0,500.0
43.0,oui,master,1.0,327.3,3008.0,célibataire,0.2,2024-12-11,8125.745999999999,11538.983871861246
45.0,non,bac,3.0,158.6,3945.0,veuf,0.04,2021-04-06,10000.0,25769.1062000058
63.0,non,master,0.0,297.7,3378.0,veuf,0.22,2025-01-28,6189.944,500.0
25.0,oui,bac,-1.0,514.8,3100.0,veuf,0.87,2022-10-25,10000.0,500.0
60.0,non,bac,2.0,305.7,4731.0,divorcé,0.69,2022-01-22,6000.0,9351.88969434551
18.0,oui,bac+2,3.0,319.6,1817.0,divorcé,0.29,2023-12-04,664.26,5928.753850284944
74.0,oui,bac,3.0,119.3,1880.0,divorcé,0.9,2022-12-11,917.94,813.2474836271246
52.0,non,bac+2,4.0,302.4,2596.0,veuf,0.5,2020-11-03,5000.0,14795.006393813934
57.0,oui,bac+2,3.0,239.2,4263.0,célibataire,0.91,2020-09-16,5231.548000000001,20907.61948299872
24.0,non,bac+2,1.0,338.7,1765.0,célibataire,0.81,2020-12-02,6296.946,7881.7246526638255
73.0,non,doctorat,1.0,304.8,1408.0,divorcé,0.01,2024-02-23,986.73,500.0
33.0,oui,bac+2,1.0,308.7,870.0,veuf,0.49,2021-09-26,7125.745999999999,12532.398072141334
47.0,non,aucun,1.0,217.2,3327.0,divorcé,0.99,2022-08-22,10000.0,500.0
40.0,non,aucun,3.0,350.8,2428.0,veuf,0.27,2020-01-19,10000.0,10498.052177802903
43.0,non,doctorat,2.0,296.1,613.0,veuf,0.72,2022-06-13,10000.0,500.0
22.0,non,aucun,1.0,167.2,3590.0,célibataire,0.71,2025-05-09,813.78,2216.529183188583
40.0,non,bac,1.0,361.0,3319.0,célibataire,0.28,2023-10-06,4383.992,500.0
33.0,oui,bac+2,3.0,280.9,2020.0,marié,0.68,2024-06-02,9000.0,9330.326652630154
74.0,non,bac,0.0,67.2,2632.0,célibataire,0.48,2023-10-27,6077.814,500.0
51.0,non,doctorat,1.0,234.7,3189.0,divorcé,0.03,2022-10-02,889.27,500.0
31.0,oui,master,2.0,133.2,3561.0,divorcé,0.56,2024-02-24,9000.0,19775.909738766757
62.0,oui,aucun,-1.0,226.0,4597.0,divorcé,0.34,2024-10-10,6000.0,500.0
52.0,non,master,0.0,338.5,3042.0,veuf,0.43,2020-06-15,10000.0,11528.282592908254
26.0,oui,bac,1.0,234.5,2361.0,divorcé,0.02,2023-07-07,684.87,500.0
31.0,oui,bac,1.0,171.5,1459.0,marié,0.47,2021-06-17,5187.656,500.0
63.0,non,doctorat,3.0,227.6,2386.0,célibataire,0.05,2024-10-29,10000.0,500.0
53.0,oui,master,0.0,205.1,3701.0,marié,0.07,2021-05-12,5000.0,18961.434230378894
45.0,oui,bac+2,3.0,171.3,2643.0,marié,0.71,2021-10-06,5000.0,5618.979385495861
47.0,oui,aucun,3.0,260.8,2002.0,veuf,0.68,2020-03-20,7206.755999999999,13427.284375044774
18.0,non,bac+2,2.0,184.8,3444.0,célibataire,0.33,2021-10-08,5000.0,13720.418181377132
54.0,non,master,1.0,335.8,3499.0,célibataire,0.56,2022-10-25,10000.0,500.0
46.0,non,aucun,2.0,149.7,2613.0,veuf,0.34,2020-06-26,5000.0,500.0
69.0,non,aucun,2.0,301.3,788.0,marié,0.51,2023-06-13,10000.0,500.0
65.0,non,doctorat,2.0,344.3,743.0,divorcé,0.02,2022-09-01,6125.746,17663.048293806896
63.0,non,aucun,-1.0,475.6,1098.0,divorcé,0.52,2023-01-01,5000.0,500.0
37.0,oui,master,1.0,410.1,4088.0,divorcé,0.27,2022-11-11,4190.964,29810.74129971664
54.0,oui,master,0.0,105.1,4589.0,marié,0.45,2022-06-17,876.65,500.0
66.0,oui,master,2.0,225.2,1232.0,divorcé,0.61,2024-02-17,546.5,14742.33074620009
74.0,oui,doctorat,2.0,364.9,1720.0,veuf,0.92,2020-08-30,10000.0,15587.151336960396
32.0,oui,aucun,2.0,232.9,4105.0,veuf,0.63,2023-10-09,10000.0,500.0
70.0,non,doctorat,1.0,381.9,3558.0,veuf,0.6,2024-11-30,2560.014,500.0
36.0,oui,bac+2,0.0,321.5,2155.0,veuf,0.1,2023-12-19,10000.0,500.0
45.0,oui,bac+2,1.0,301.3,3148.0,marié,0.05,2022-12-09,899.95,500.0
45.0,non,aucun,3.0,374.5,2876.0,veuf,0.92,2025-05-10,5000.0,500.0
50.0,oui,master,3.0,196.9,3730.0,marié,0.34,2020-01-02,811.45,500.0
20.0,oui,doctorat,1.0,238.3,500.0,divorcé,0.45,2020-01-21,5000.0,500.0
55.0,oui,bac+2,2.0,314.7,3198.0,divorcé,0.84,2020-05-28,5000.0,500.0
61.0,oui,aucun,4.0,221.2,1013.0,marié,0.33,2022-07-03,711.87,500.0
71.0,oui,bac,4.0,293.4,2977.0,divorcé,0.84,2025-04-18,10000.0,25989.65843287985
57.0,oui,aucun,0.0,235.5,500.0,célibataire,0.66,2023-07-10,5000.0,500.0
20.0,oui,master,2.0,186.5,3406.0,veuf,0.29,2022-08-26,5000.0,23530.43922604432
51.0,non,aucun,2.0,415.8,2872.0,veuf,0.53,2023-09-11,524.21,500.0
54.0,oui,bac+2,2.0,267.7,500.0,divorcé,0.55,2024-03-26,707.61,500.0
41.0,non,aucun,0.0,195.8,5109.0,célibataire,0.07,2022-05-11,508.69,5655.759727611799
45.0,oui,bac+2,1.0,356.2,1952.0,célibataire,0.72,2020-02-10,10000.0,1901.0542276061065
71.0,non,master,1.0,278.6,2474.0,divorcé,0.47,2021-01-27,5000.0,500.0
30.0,non,bac,4.0,138.9,4635.0,célibataire,0.99,2020-11-26,5000.0,30846.164148452997
20.0,non,doctorat,2.0,153.2,2308.0,divorcé,0.88,2021-03-16,10000.0,30499.92162879676
22.0,non,bac,0.0,75.2,1156.0,marié,0.7,2020-12-03,801.97,500.0
24.0,oui,bac+2,1.0,223.5,2682.0,veuf,0.67,2021-07-20,10000.0,500.0
59.0,oui,bac,-1.0,167.6,4297.0,divorcé,0.25,2023-11-01,6101.005999999999,500.0
71.0,non,aucun,0.0,288.9,1713.0,veuf,0.82,2020-05-18,260.36,500.0
59.0,oui,bac,0.0,272.4,1303.0,marié,0.86,2021-04-04,3530.6299999999997,500.0
75.0,oui,bac+2,1.0,307.6,3404.0,célibataire,0.84,2022-06-27,139.21,9371.066290753466
26.0,oui,doctorat,1.0,190.5,4130.0,divorcé,0.64,2023-04-28,3317.7159999999994,500.0
44.0,oui,doctorat,0.0,178.4,2635.0,veuf,0.67,2025-02-17,10000.0,500.0
50.0,non,bac,0.0,285.2,500.0,célibataire,0.81,2022-12-27,10000.0,500.0
44.0,non,master,0.0,253.4,3372.0,divorcé,0.78,2021-03-18,1007.39,8926.946502473773
70.0,non,master,3.0,257.9,2741.0,marié,0.53,2024-03-03,5000.0,31692.567968062005
45.0,oui,aucun,0.0,361.8,1797.0,marié,0.73,2023-07-20,8237.522,500.0
19.0,non,doctorat,0.0,332.7,3753.0,veuf,0.44,2022-08-16,4370.464,1760.7759668265344
49.0,oui,aucun,1.0,251.6,2053.0,veuf,0.88,2025-03-15,5000.0,6137.3680765667705
72.0,oui,aucun,1.0,158.6,1176.0,marié,0.8,2021-06-26,10000.0,500.0
65.0,non,aucun,0.0,81.7,860.0,veuf,0.57,2020-11-13,5000.0,500.0
38.0,oui,bac+2,0.0,222.6,3020.0,divorcé,0.91,2021-01-20,10000.0,15528.683956837684
38.0,non,aucun,2.0,40.7,2786.0,marié,0.64,2020-11-19,4245.246,500.0
55.0,oui,bac+2,1.0,288.2,2525.0,marié,0.96,2023-08-27,5321.278,20557.79459429732
31.0,non,bac,0.0,220.5,2790.0,marié,0.52,2024-01-28,10000.0,1524.2500505853511
59.0,non,doctorat,3.0,-9.0,4673.0,divorcé,0.96,2025-05-19,10000.0,6710.59658994436
65.0,non,doctorat,0.0,121.8,2723.0,marié,0.63,2023-12-02,1403.78,500.0
71.0,non,bac+2,0.0,242.6,1264.0,veuf,0.68,2023-06-24,5000.0,3532.511985739247
44.0,oui,master,3.0,252.9,2510.0,marié,0.69,2023-08-09,10000.0,25638.160064932727
40.0,oui,bac,3.0,338.1,2717.0,marié,0.26,2021-12-04,5000.0,18662.86812619749
26.0,oui,bac,5.0,310.5,4915.0,veuf,0.5,2021-12-09,8231.054,12252.955706886842
36.0,non,bac+2,3.0,241.1,3464.0,marié,0.36,2024-11-04,6174.114,20422.186002419923
26.0,non,master,3.0,209.0,669.0,veuf,0.75,2023-07-14,10000.0,18445.37042521944
32.0,non,bac+2,3.0,324.1,3300.0,marié,0.35,2023-01-10,4408.338,8845.894476389009
30.0,non,aucun,4.0,403.3,1338.0,veuf,0.16,2020-04-22,5000.0,500.0
69.0,oui,bac,1.0,174.3,2881.0,divorcé,0.67,2021-08-20,5000.0,500.0
75.0,non,doctorat,2.0,200.9,2831.0,veuf,0.54,2021-07-11,10000.0,842.5365124761578
18.0,oui,aucun,2.0,313.4,1090.0,veuf,0.41,2021-10-25,5000.0,500.0
42.0,oui,aucun,1.0,390.6,944.0,marié,0.78,2024-06-22,5000.0,500.0
61.0,non,bac,0.0,273.5,2673.0,divorcé,0.7,2020-09-22,3354.2059999999997,500.0
74.0,non,master,0.0,213.4,1052.0,marié,0.04,2022-03-10,5000.0,500.0
52.0,oui,bac+2,2.0,339.9,1776.0,célibataire,0.96,2020-06-29,10000.0,16548.8704598386
31.0,oui,bac,3.0,313.9,1670.0,marié,0.14,2023-09-29,6231.054,500.0
29.0,oui,bac,0.0,336.2,1058.0,célibataire,0.57,2024-05-10,2642.788,500.0
28.0,non,aucun,1.0,225.1,1190.0,divorcé,0.25,2020-11-24,3366.4620000000004,500.0
73.0,oui,bac+2,3.0,326.3,2048.0,célibataire,0.06,2024-01-04,5000.0,18257.64686513925
73.0,oui,bac+2,0.0,274.7,500.0,marié,0.12,2022-10-08,4488.91,500.0
55.0,oui,bac,2.0,251.9,3896.0,veuf,0.26,2023-01-08,5000.0,8217.032650857289
21.0,non,doctorat,2.0,465.4,5080.0,veuf,0.86,2023-07-23,3467.7439999999997,13220.392210151802
45.0,oui,aucun,4.0,89.4,795.0,veuf,0.88,2022-07-18,7143.81,11147.352369554836
55.0,oui,doctorat,0.0,420.9,2504.0,veuf,0.25,2020-06-30,10000.0,15992.148580237525
68.0,non,bac,1.0,284.2,2436.0,veuf,0.08,2024-01-15,5000.0,500.0
38.0,oui,bac+2,1.0,95.9,2971.0,veuf,0.03,2020-09-29,704.96,9851.756319602073
46.0,oui,bac+2,2.0,174.2,883.0,célibataire,0.22,2024-09-24,9000.0,16538.71238865939
26.0,oui,bac,3.0,239.6,680.0,marié,0.96,2021-11-03,10000.0,9251.069060993092
52.0,oui,bac,0.0,249.6,500.0,veuf,0.06,2021-01-27,537.89,6785.447277121657
52.0,non,aucun,1.0,162.0,1694.0,célibataire,0.96,2023-07-31,1116.8,500.0
69.0,non,bac+2,0.0,321.4,698.0,marié,0.78,2021-10-18,803.01,500.0
65.0,oui,aucun,0.0,92.3,2736.0,célibataire,0.07,2025-04-28,890.54,500.0
56.0,oui,doctorat,1.0,272.8,3183.0,veuf,0.69,2024-09-30,10000.0,22709.650636469454
41.0,non,bac,4.0,321.1,2966.0,marié,0.52,2024-05-19,4380.352000000001,500.0
68.0,non,master,2.0,230.5,3405.0,marié,0.15,2024-05-10,5000.0,500.0
24.0,oui,bac+2,2.0,412.5,1282.0,veuf,0.02,2024-03-30,10000.0,5767.167503179674
61.0,non,aucun,1.0,186.8,2134.0,divorcé,0.01,2020-03-22,5000.0,500.0
69.0,oui,bac+2,1.0,148.9,1189.0,marié,0.53,2020-08-19,5000.0,500.0
24.0,non,bac+2,2.0,274.0,1650.0,marié,0.27,2022-08-22,10000.0,6356.884433559434
45.0,oui,master,0.0,85.8,650.0,veuf,0.62,2021-01-10,10000.0,500.0
52.0,oui,bac,1.0,129.8,1387.0,veuf,0.37,2021-09-12,5000.0,500.0
60.0,oui,doctorat,1.0,84.3,926.0,marié,0.69,2025-02-14,10000.0,500.0
32.0,oui,bac+2,1.0,389.7,2006.0,divorcé,0.14,2024-02-28,650.42,500.0
18.0,non,bac+2,3.0,297.5,3559.0,veuf,0.45,2021-05-22,10000.0,500.0
38.0,non,bac+2,2.0,256.9,2899.0,veuf,0.76,2022-07-22,10000.0,14047.136442802628
29.0,oui,master,3.0,341.6,2666.0,veuf,0.05,2025-05-16,5000.0,500.0
69.0,oui,aucun,3.0,376.4,2207.0,veuf,0.26,2025-03-18,5350.004,5368.532335445859
74.0,non,doctorat,0.0,178.7,1050.0,marié,0.78,2025-04-12,5000.0,500.0
29.0,non,bac,0.0,403.4,500.0,veuf,0.93,2024-02-15,5000.0,500.0
58.0,non,doctorat,5.0,103.1,2745.0,célibataire,0.93,2021-05-29,637.72,22107.084630390167
54.0,non,master,0.0,288.7,2820.0,marié,0.92,2020-09-06,6097.280000000001,500.0
30.0,oui,aucun,2.0,371.0,500.0,veuf,0.74,2024-03-31,5000.0,500.0
49.0,oui,bac+2,2.0,377.6,2027.0,veuf,0.95,2020-08-16,10000.0,500.0
42.0,oui,bac,1.0,354.9,2907.0,divorcé,0.72,2022-11-27,7063.134,500.0
19.0,oui,aucun,3.0,270.9,2066.0,veuf,0.56,2023-07-15,10000.0,8710.784400263763
54.0,non,bac,1.0,152.6,1073.0,veuf,0.72,2023-01-05,697.8,500.0
66.0,non,aucun,0.0,169.5,1714.0,célibataire,0.64,2020-02-07,5000.0,500.0
25.0,non,bac,4.0,215.2,1803.0,divorcé,0.32,2024-04-28,772.61,18145.9228263934
46.0,non,bac,3.0,252.7,2023.0,veuf,0.87,2020-06-16,10000.0,2307.918986514244
45.0,oui,aucun,2.0,262.7,3209.0,veuf,0.02,2021-06-05,5000.0,8828.807368665195
68.0,oui,bac+2,1.0,386.8,2027.0,veuf,0.77,2020-09-22,803.52,500.0
56.0,oui,aucun,1.0,130.6,2375.0,veuf,0.97,2024-01-27,5000.0,500.0
40.0,non,bac+2,0.0,73.8,3863.0,veuf,0.32,2022-07-23,5000.0,500.0
25.0,non,bac+2,4.0,220.9,2355.0,divorcé,0.85,2023-02-23,947.63,500.0
31.0,non,doctorat,1.0,103.9,3023.0,divorcé,0.72,2025-01-01,5000.0,500.0
47.0,non,bac,2.0,112.5,2417.0,veuf,0.85,2023-04-05,869.12,500.0
32.0,non,doctorat,0.0,316.9,3637.0,veuf,0.38,2022-08-17,5000.0,11253.982873081211
65.0,oui,doctorat,3.0,205.7,4496.0,veuf,0.73,2020-03-24,10000.0,32423.594867586187
40.0,oui,aucun,1.0,498.1,500.0,célibataire,0.5,2023-06-24,9000.0,500.0
38.0,oui,doctorat,1.0,67.4,2800.0,veuf,0.94,2020-09-15,1107.37,500.0
37.0,oui,aucun,5.0,399.9,2585.0,célibataire,0.93,2025-05-21,5000.0,500.0
64.0,non,aucun,0.0,230.2,500.0,veuf,0.67,2023-02-27,555.71,500.0
19.0,oui,bac+2,0.0,215.1,2108.0,célibataire,0.87,2024-03-03,3457.536,500.0
73.0,non,bac+2,1.0,324.6,1714.0,marié,0.45,2020-02-26,10000.0,500.0
68.0,oui,aucun,3.0,375.5,2295.0,veuf,0.65,2023-08-29,10000.0,8124.957566288306
18.0,non,aucun,0.0,419.7,500.0,marié,0.32,2021-09-22,496.85,500.0
44.0,non,aucun,2.0,412.8,1726.0,divorcé,0.03,2022-06-20,1075.37,500.0
19.0,oui,doctorat,3.0,372.9,2325.0,veuf,0.58,2025-03-10,5000.0,21022.91208526465
44.0,non,aucun,-1.0,235.9,500.0,célibataire,0.69,2024-08-27,1211.89,500.0
19.0,non,bac,4.0,291.6,1062.0,marié,0.03,2020-05-03,5000.0,11299.517929754677
47.0,oui,master,4.0,276.9,2287.0,célibataire,0.97,2022-03-17,9000.0,28634.71004970428
20.0,oui,bac+2,0.0,359.1,4313.0,veuf,0.27,2025-01-09,2418.232,500.0
30.0,non,master,2.0,132.6,2217.0,marié,0.5,2022-10-09,5000.0,500.0
64.0,oui,aucun,1.0,221.9,2989.0,célibataire,0.81,2024-01-24,5000.0,6620.263771693256
34.0,non,bac,2.0,372.1,1414.0,marié,0.03,2021-12-01,10000.0,4368.398075644255
46.0,non,aucun,1.0,281.5,2904.0,marié,0.12,2023-11-11,3583.1339999999996,724.5169875849572
62.0,oui,bac,1.0,305.4,3558.0,divorcé,0.3,2024-05-05,5000.0,7123.930097148145
57.0,oui,aucun,2.0,281.9,2860.0,célibataire,0.28,2020-11-04,269.49,500.0
74.0,oui,bac,3.0,284.4,2801.0,célibataire,0.51,2025-04-17,5423.089999999999,18663.975675735044
28.0,oui,bac+2,1.0,330.8,500.0,veuf,0.79,2023-10-23,10000.0,8839.344601981831
38.0,oui,aucun,4.0,105.7,4655.0,marié,0.95,2021-11-15,5000.0,6591.373208960576
45.0,non,bac,3.0,399.5,2749.0,veuf,0.74,2022-08-23,5000.0,500.0
65.0,oui,bac+2,0.0,55.2,2885.0,divorcé,0.13,2024-07-20,7000.0,500.0
32.0,non,bac+2,2.0,115.4,1151.0,célibataire,0.67,2023-07-10,1052.74,500.0
29.0,oui,aucun,2.0,122.3,2332.0,marié,0.91,2022-03-15,10000.0,500.0
67.0,non,bac,1.0,301.2,1432.0,divorcé,0.45,2024-01-24,10000.0,500.0
42.0,oui,master,3.0,158.1,1884.0,célibataire,0.02,2022-02-24,131.34,33147.73312660332
22.0,non,bac+2,3.0,427.1,4108.0,veuf,0.67,2023-12-18,5000.0,12570.826933591416
59.0,non,doctorat,0.0,187.4,4581.0,marié,0.76,2022-11-04,5000.0,500.0
69.0,oui,master,0.0,67.7,1137.0,divorcé,0.38,2022-05-19,10000.0,15520.94188856399
71.0,oui,doctorat,2.0,353.8,3718.0,veuf,0.17,2022-03-13,5000.0,17701.094898594056
30.0,non,bac+2,0.0,380.0,1711.0,marié,0.94,2021-01-29,5000.0,4260.205474963398
68.0,oui,master,2.0,210.1,2605.0,divorcé,0.81,2021-11-05,5000.0,13209.825011099734
61.0,non,aucun,3.0,80.7,4611.0,célibataire,0.65,2023-10-06,5000.0,500.0
40.0,non,doctorat,2.0,324.0,1714.0,divorcé,0.97,2022-10-04,5000.0,18041.07789998159
65.0,non,doctorat,1.0,398.9,840.0,divorcé,0.3,2023-02-03,10000.0,2869.4551135922416
