age,taille,poids,sport_licence,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,niveau_etude_encoded,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_oui,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
45,160.3,58.4,non,3928,0.0,0.8,488.0,5000.0,500.0,3.0,True,False,False,False,False,False,False,True,True,False,False
19,162.2,65.8,non,3959,1.0,0.59,574.0,5000.0,14997.20770869902,3.0,True,False,False,False,False,False,False,True,True,False,False
64,155.6,84.6,non,2079,3.0,0.74,574.0,522.54,10178.598894714703,1.0,False,False,False,False,False,False,False,True,True,False,False
32,172.2,70.2,non,672,0.0,0.91,574.0,5000.0,500.0,3.0,False,False,False,False,False,True,False,False,False,True,False
52,159.5,68.4,oui,3842,4.0,0.73,574.0,,34886.29831224039,4.0,True,False,False,False,False,False,False,True,False,True,False
46,174.2,89.9,non,4380,4.0,0.08,581.0,898.08,16840.526540722756,1.0,False,False,False,False,False,False,False,False,False,True,False
56,162.3,77.8,non,2273,4.0,0.6,371.0,5000.0,500.0,3.0,False,False,True,False,False,False,False,True,False,False,True
43,177.5,43.9,non,3409,0.0,0.18,848.0,1008.47,10843.284567530283,0.0,False,False,False,False,False,False,False,True,True,False,False
28,161.1,62.3,oui,4275,0.0,0.06,699.0,,16112.849364007709,3.0,False,False,False,True,False,False,False,False,False,True,False
66,163.1,69.7,oui,1516,1.0,0.34,474.0,10000.0,13826.038961365672,2.0,False,False,False,False,False,True,False,False,True,False,False
28,161.5,89.4,oui,3221,0.0,0.95,574.0,728.34,43304.63120516872,4.0,False,False,False,False,False,False,False,False,False,False,False
20,168.3,58.4,oui,500,5.0,0.96,574.0,,1427.3261948891216,1.0,False,False,False,False,False,True,False,True,True,False,False
19,154.5,73.3,non,3796,1.0,0.91,323.0,5000.0,500.0,0.0,False,False,False,False,False,False,False,True,False,False,True
19,177.6,60.3,oui,4464,0.0,0.22,574.0,714.04,13879.322914719867,3.0,False,False,True,False,False,False,False,True,False,True,False
54,181.3,48.1,oui,1619,2.0,0.65,574.0,909.13,6279.226845614761,3.0,False,False,True,False,False,False,False,True,False,True,False
58,163.3,44.3,non,500,2.0,0.36,574.0,5000.0,500.0,2.0,False,False,False,False,False,False,False,False,False,False,False
36,165.6,69.0,non,2548,0.0,0.68,574.0,472.23,4941.809457375554,0.0,True,False,False,False,False,False,False,False,False,False,False
39,160.1,58.1,non,2576,2.0,0.8,589.0,,500.0,2.0,False,False,True,False,False,False,False,False,False,False,True
32,167.9,57.9,oui,4731,0.0,0.02,574.0,10000.0,42416.33526078821,3.0,False,False,False,False,True,False,False,False,True,False,False
29,143.1,65.8,non,3848,0.0,0.67,581.0,10000.0,500.0,4.0,False,False,False,True,False,False,False,True,False,False,False
51,171.1,47.3,non,3115,0.0,0.23,319.0,,500.0,1.0,True,False,False,False,False,False,False,True,True,False,False
29,179.0,65.4,non,2565,4.0,0.43,580.0,10000.0,10811.725389041092,1.0,False,False,False,False,False,False,True,True,False,False,True
18,157.2,69.9,oui,3309,0.0,0.53,574.0,,27747.742481492995,3.0,False,False,False,True,False,False,False,True,False,True,False
34,158.6,89.2,non,3334,0.0,0.95,574.0,5000.0,500.0,2.0,False,False,False,False,True,False,False,True,False,True,False
54,180.5,73.7,non,4346,0.0,0.82,574.0,10000.0,25730.840568545773,2.0,False,False,False,False,False,False,True,False,True,False,False
25,174.7,65.2,oui,2715,0.0,0.05,574.0,,14613.756332849334,3.0,True,False,False,False,False,False,False,False,False,False,False
44,170.5,80.0,non,4369,1.0,0.85,401.0,10000.0,29481.308357121317,4.0,False,False,False,False,False,False,False,True,False,True,False
64,170.1,74.7,oui,2305,0.0,0.77,435.0,,19499.860752510263,4.0,False,False,False,False,False,False,True,True,False,True,False
63,189.8,75.2,non,3175,0.0,0.5,574.0,1285.41,17728.820162065636,3.0,False,False,False,False,True,False,False,True,False,True,False
75,174.0,92.0,oui,2880,0.0,0.5,725.0,10000.0,28038.17145048298,3.0,False,False,False,False,False,True,False,False,False,True,False
23,174.5,84.6,non,4222,0.0,0.26,574.0,5000.0,5810.270210430306,2.0,False,False,False,False,False,False,False,True,False,True,False
32,183.0,87.9,oui,2470,2.0,0.03,574.0,10000.0,16664.76377535286,2.0,False,True,False,False,False,False,False,False,False,False,True
37,177.4,86.4,non,500,0.0,0.82,574.0,,21425.313541614767,4.0,False,False,False,False,False,False,True,False,False,True,False
62,174.4,88.1,non,2174,0.0,0.83,574.0,5000.0,500.0,1.0,False,False,False,False,True,False,False,True,False,False,False
28,181.4,73.5,non,4694,0.0,0.74,574.0,,12284.913758349265,1.0,False,False,False,True,False,False,False,False,True,False,False
73,170.7,76.3,oui,3030,0.0,0.74,574.0,,22689.46661495993,1.0,True,False,False,False,False,False,False,True,False,False,False
58,159.3,90.8,non,1159,5.0,0.04,574.0,10000.0,500.0,0.0,True,False,False,False,False,False,False,False,False,True,False
60,149.6,53.7,oui,1080,0.0,0.35,574.0,379.47,8368.178626895113,1.0,False,False,False,False,False,False,False,True,False,True,False
27,176.8,70.7,non,2017,4.0,0.25,322.0,,500.0,2.0,False,True,False,False,False,False,False,True,False,True,False
70,167.6,84.4,non,2892,0.0,0.98,578.0,,500.0,1.0,False,False,False,True,False,False,False,True,False,True,False
61,165.9,86.4,oui,5364,0.0,0.24,574.0,222.33,500.0,1.0,False,True,False,False,False,False,False,True,False,True,False
71,156.6,99.9,non,3431,0.0,0.04,574.0,1088.8,2800.079948934209,2.0,False,False,False,False,True,False,False,False,False,True,False
65,187.7,85.7,non,1336,0.0,0.16,454.0,5000.0,500.0,3.0,False,False,False,False,True,False,False,True,True,False,False
29,160.1,86.8,non,1878,0.0,0.68,574.0,5000.0,10063.256313032873,1.0,False,False,False,True,False,False,False,False,False,False,True
71,165.5,78.6,oui,3359,4.0,0.45,574.0,,10485.41682685128,0.0,False,False,True,False,False,False,False,True,False,False,True
24,153.8,58.1,oui,3900,0.0,0.36,574.0,,11297.102194407851,2.0,False,False,True,False,False,False,False,True,False,True,False
34,155.6,52.6,oui,1161,5.0,0.94,846.0,,9291.04715563276,4.0,False,False,False,False,False,True,False,False,False,True,False
69,164.2,42.0,non,2376,0.0,0.04,574.0,,500.0,3.0,False,False,False,False,False,False,False,True,False,False,True
69,165.9,97.6,non,1944,5.0,0.31,574.0,10000.0,14566.83478467696,4.0,True,False,False,False,False,False,False,True,True,False,False
65,170.3,47.7,non,1043,0.0,0.91,574.0,5000.0,9724.18952293949,2.0,False,False,False,False,False,False,False,False,False,True,False
36,167.8,98.6,non,1262,0.0,0.98,574.0,,500.0,0.0,True,False,False,False,False,False,False,False,False,True,False
63,158.8,38.7,oui,1557,5.0,0.18,574.0,5000.0,500.0,3.0,True,False,False,False,False,False,False,True,True,False,False
21,176.5,67.6,non,1536,2.0,0.7,574.0,,8798.968443830508,3.0,False,False,False,False,False,False,True,True,False,False,False
41,162.3,95.0,oui,2828,0.0,0.45,574.0,1009.81,32239.2894679626,3.0,False,False,False,True,False,False,False,False,False,True,False
58,171.4,63.2,non,2737,0.0,0.04,574.0,5000.0,500.0,2.0,False,False,False,False,True,False,False,True,False,True,False
32,170.6,70.4,oui,2763,0.0,0.08,574.0,10000.0,500.0,3.0,False,False,False,False,True,False,False,False,False,False,True
19,172.7,67.6,oui,2127,0.0,0.61,574.0,5000.0,20578.20698848433,3.0,False,False,False,False,False,True,False,False,True,False,False
20,166.8,92.9,oui,3285,0.0,0.5,650.0,5000.0,8326.577135095928,4.0,False,False,False,False,False,False,True,True,True,False,False
66,170.3,71.2,non,2757,0.0,0.29,574.0,985.38,500.0,0.0,False,False,True,False,False,False,False,True,False,True,False
62,169.4,61.9,non,3434,0.0,0.1,574.0,,500.0,3.0,False,False,False,True,False,False,False,True,True,False,False
64,175.0,79.4,non,4300,0.0,0.51,574.0,832.89,500.0,2.0,False,False,False,False,False,False,False,True,False,True,False
56,184.9,88.3,oui,2541,0.0,0.62,574.0,10000.0,500.0,4.0,False,True,False,False,False,False,False,False,True,False,False
58,163.9,47.8,oui,4150,2.0,0.9,574.0,,22453.08354542034,0.0,False,False,False,False,False,False,True,False,False,False,False
70,166.2,83.6,oui,4576,0.0,0.13,574.0,5000.0,23503.472661018324,0.0,True,False,False,False,False,False,False,False,False,True,False
72,163.6,84.8,non,2035,4.0,0.69,593.0,,500.0,1.0,False,False,False,False,False,True,False,False,False,False,False
57,163.8,70.8,non,1762,0.0,0.4,574.0,809.58,4579.812121984213,1.0,False,False,False,False,False,False,False,True,True,False,False
71,162.8,60.0,non,3147,4.0,0.66,574.0,5000.0,500.0,3.0,False,False,False,True,False,False,False,False,False,True,False
29,188.9,60.1,non,3576,0.0,0.46,637.0,10000.0,13007.120876808536,3.0,False,False,False,False,False,True,False,True,False,False,True
63,167.2,81.3,non,3262,3.0,0.13,645.0,,500.0,2.0,False,True,False,False,False,False,False,True,False,True,False
60,174.1,78.9,oui,3622,0.0,0.26,684.0,,6915.793572042778,2.0,False,False,False,False,False,False,True,True,True,False,False
22,169.5,79.4,oui,500,0.0,0.38,763.0,,5360.810783377691,1.0,False,False,True,False,False,False,False,True,False,False,True
70,163.6,73.2,oui,4005,3.0,0.54,574.0,,5545.353992648232,4.0,False,True,False,False,False,False,False,False,False,False,False
49,179.1,66.0,oui,2887,5.0,0.22,574.0,,500.0,0.0,False,True,False,False,False,False,False,False,False,False,False
73,173.6,57.3,non,3064,0.0,0.79,671.0,,500.0,2.0,False,True,False,False,False,False,False,False,False,True,False
69,160.9,68.7,oui,1017,5.0,0.87,574.0,5000.0,500.0,0.0,False,False,True,False,False,False,False,False,False,True,False
23,170.3,85.0,oui,3988,0.0,0.85,574.0,5000.0,24730.3558758046,3.0,False,False,True,False,False,False,False,False,False,False,False
72,174.1,58.1,non,1806,0.0,0.17,574.0,10000.0,500.0,3.0,False,True,False,False,False,False,False,True,False,True,False
59,167.0,71.4,oui,1207,0.0,0.87,304.0,,500.0,1.0,False,False,False,False,False,False,False,False,False,False,False
54,179.2,84.6,non,2872,3.0,0.37,574.0,,500.0,3.0,False,True,False,False,False,False,False,True,False,True,False
46,159.9,55.6,non,3772,2.0,0.4,307.0,445.11,10757.139454873057,4.0,False,False,False,False,False,False,True,False,True,False,False
36,181.1,69.8,oui,2946,3.0,0.87,574.0,1055.74,5490.53794572042,3.0,False,True,False,False,False,False,False,False,False,True,False
50,169.1,72.3,non,3636,0.0,0.81,490.0,,15661.184776389016,2.0,True,False,False,False,False,False,False,True,False,True,False
31,178.8,67.9,non,1163,0.0,0.83,741.0,710.0,9176.788381736049,4.0,False,False,True,False,False,False,False,False,False,False,True
68,163.2,84.5,oui,3435,0.0,0.68,574.0,10000.0,4494.761031862237,2.0,False,False,False,False,True,False,False,False,False,False,False
64,161.7,55.2,non,1213,0.0,0.62,659.0,5000.0,500.0,1.0,False,False,True,False,False,False,False,False,False,True,False
47,168.6,78.9,oui,1131,0.0,0.99,574.0,742.2,14402.909931756109,2.0,False,False,False,True,False,False,False,False,False,True,False
50,170.2,75.0,non,2734,3.0,0.63,590.0,10000.0,31663.41744381156,4.0,False,False,False,False,False,False,True,False,False,False,True
26,172.4,64.9,oui,1998,0.0,0.01,574.0,,500.0,1.0,False,False,False,False,False,False,False,True,False,True,False
53,167.1,65.4,non,2113,2.0,0.26,444.0,5000.0,12283.824659466776,1.0,False,False,False,False,False,False,False,False,False,False,True
48,178.6,78.3,oui,3399,0.0,0.65,532.0,10000.0,34299.070914559976,4.0,False,False,False,True,False,False,False,False,False,True,False
37,181.5,66.2,non,1240,2.0,0.5,574.0,10000.0,7752.976812037242,3.0,False,False,False,False,False,False,False,True,False,False,False
39,161.5,61.5,oui,1845,0.0,0.69,365.0,,500.0,3.0,False,False,False,False,False,False,True,True,False,True,False
52,165.5,65.8,oui,1860,1.0,0.9,574.0,,2393.4958512787707,1.0,False,False,True,False,False,False,False,False,False,False,False
30,181.2,86.1,non,882,5.0,0.51,574.0,5000.0,500.0,3.0,False,True,False,False,False,False,False,False,True,False,False
71,174.3,54.1,non,3340,1.0,0.03,574.0,5000.0,500.0,1.0,False,False,False,False,False,False,False,False,False,True,False
66,149.1,78.8,non,2210,0.0,0.53,574.0,,7907.986028825899,3.0,False,False,False,False,False,True,False,False,False,True,False
52,164.2,82.5,non,1271,0.0,0.17,308.0,,500.0,4.0,False,True,False,False,False,False,False,False,False,False,True
34,148.0,69.9,non,839,0.0,0.07,721.0,5000.0,500.0,2.0,False,False,False,False,True,False,False,True,False,False,True
44,170.3,42.6,oui,1878,0.0,0.15,709.0,5000.0,500.0,1.0,False,False,False,False,True,False,False,True,False,True,False
58,164.8,64.8,non,3401,4.0,0.57,314.0,,500.0,2.0,False,True,False,False,False,False,False,True,False,False,True
59,160.0,67.0,oui,602,0.0,0.31,574.0,1057.05,11659.63880709411,4.0,False,False,False,False,False,False,False,True,False,True,False
25,179.3,79.7,non,3853,0.0,0.47,574.0,,500.0,0.0,True,False,False,False,False,False,False,True,False,True,False
57,172.7,53.5,non,1785,3.0,0.27,574.0,,12237.900868549805,3.0,False,False,False,True,False,False,False,False,False,True,False
29,153.1,58.1,non,1286,0.0,0.71,574.0,10000.0,500.0,2.0,False,False,False,False,True,False,False,True,False,True,False
68,170.5,73.8,non,3326,0.0,0.83,574.0,10000.0,19154.85547714953,3.0,True,False,False,False,False,False,False,True,False,False,False
61,173.0,73.4,non,3024,0.0,0.74,792.0,840.9,20832.76865113435,3.0,False,False,True,False,False,False,False,False,False,False,True
20,162.2,101.1,non,4571,0.0,0.57,574.0,596.18,5410.251949718845,3.0,True,False,False,False,False,False,False,False,False,True,False
64,175.5,55.5,non,1977,0.0,0.73,449.0,,9766.849752827226,1.0,True,False,False,False,False,False,False,False,False,False,True
46,174.7,53.9,oui,5050,0.0,0.66,574.0,491.11,500.0,1.0,False,False,False,True,False,False,False,True,True,False,False
63,167.1,54.2,oui,749,2.0,0.93,601.0,1179.53,3075.8252099937777,3.0,False,False,False,False,False,False,False,False,False,True,False
39,182.2,41.4,non,2055,1.0,0.06,511.0,,500.0,4.0,False,True,False,False,False,False,False,True,False,True,False
44,170.4,79.9,oui,2171,0.0,0.68,793.0,10000.0,500.0,1.0,False,False,True,False,False,False,False,True,False,True,False
32,167.2,70.0,oui,876,0.0,0.43,574.0,10000.0,3610.2211866043167,2.0,False,False,False,False,False,False,False,True,False,True,False
27,158.8,59.5,non,1917,1.0,0.49,844.0,5000.0,500.0,1.0,False,False,True,False,False,False,False,True,False,True,False
53,158.0,78.4,non,2272,5.0,0.05,316.0,,4701.838995519641,4.0,False,True,False,False,False,False,False,True,True,False,False
74,158.4,78.0,oui,3386,0.0,0.11,565.0,1193.01,22417.00903200453,1.0,False,False,False,False,False,True,False,False,False,False,False
25,179.6,48.1,non,2831,0.0,0.59,416.0,5000.0,644.1993242211192,3.0,False,True,False,False,False,False,False,True,False,False,False
64,164.7,84.7,non,1844,0.0,0.08,574.0,5000.0,1173.1008272263844,2.0,False,False,False,True,False,False,False,False,False,False,False
31,181.3,52.4,oui,2265,0.0,0.48,451.0,5000.0,28017.181035695092,3.0,False,False,False,True,False,False,False,False,False,True,False
30,155.7,81.1,non,2733,5.0,0.46,574.0,5000.0,500.0,2.0,False,True,False,False,False,False,False,False,False,False,False
50,171.8,73.6,oui,3985,0.0,0.08,388.0,,18961.86738336764,1.0,False,False,False,False,False,True,False,False,False,True,False
22,184.2,65.5,non,1944,2.0,0.62,574.0,495.9,500.0,0.0,False,False,False,False,False,True,False,True,False,False,False
34,181.8,80.6,oui,3390,0.0,0.01,512.0,,500.0,3.0,False,False,False,False,True,False,False,True,False,False,True
59,172.6,54.5,oui,1972,3.0,0.43,574.0,10000.0,500.0,1.0,False,False,False,False,False,False,True,True,False,True,False
70,174.0,78.4,non,3302,0.0,0.23,574.0,,13783.80607672076,4.0,False,False,False,True,False,False,False,True,True,False,False
52,167.0,85.6,non,4992,0.0,0.38,713.0,,16788.752609237832,4.0,False,False,False,True,False,False,False,True,False,True,False
66,164.0,75.6,oui,3786,2.0,0.92,646.0,,20462.51536449928,2.0,True,False,False,False,False,False,False,True,False,True,False
61,160.1,73.3,non,4350,0.0,0.09,574.0,5000.0,500.0,1.0,False,False,False,False,False,True,False,False,True,False,False
41,174.2,70.5,oui,4145,4.0,0.88,588.0,1240.29,632.9856113192295,3.0,False,True,False,False,False,False,False,False,False,False,True
50,170.8,66.3,oui,500,0.0,0.78,574.0,1353.1,500.0,1.0,False,False,False,False,True,False,False,True,False,True,False
57,172.0,42.6,non,2178,0.0,0.95,574.0,886.46,20684.490865286796,4.0,False,False,False,True,False,False,False,False,False,False,False
34,165.4,64.4,oui,2429,0.0,0.23,651.0,10000.0,27116.72727661969,4.0,False,False,False,False,False,True,False,True,False,True,False
47,173.4,80.7,oui,3343,2.0,0.04,348.0,1172.4,8942.330149292458,1.0,False,False,False,False,False,False,True,True,False,True,False
22,180.9,85.4,non,3619,0.0,0.76,756.0,10000.0,14150.906182132156,3.0,False,False,False,False,True,False,False,True,False,True,False
49,174.4,87.4,oui,1159,0.0,0.14,574.0,5000.0,911.8344008424629,0.0,False,False,False,False,False,True,False,True,True,False,False
73,158.8,62.7,non,3797,5.0,0.09,574.0,10000.0,500.0,1.0,False,False,False,True,False,False,False,False,False,False,True
28,178.2,67.1,non,3285,3.0,0.51,731.0,10000.0,7662.696371813117,4.0,True,False,False,False,False,False,False,True,True,False,False
69,160.9,88.0,non,3089,5.0,0.37,574.0,5000.0,500.0,4.0,False,True,False,False,False,False,False,False,False,True,False
36,176.4,60.4,oui,2441,0.0,0.91,574.0,524.04,500.0,3.0,False,False,False,False,False,True,False,True,False,False,True
29,170.8,75.3,oui,2741,0.0,0.5,603.0,10000.0,7941.187814486619,3.0,True,False,False,False,False,False,False,False,False,False,False
37,184.5,52.9,non,2320,0.0,0.52,574.0,10000.0,26268.84112909936,4.0,True,False,False,False,False,False,False,False,True,False,False
56,165.2,93.0,non,500,4.0,0.45,574.0,989.28,1291.4350643599728,3.0,False,True,False,False,False,False,False,False,True,False,False
50,170.4,88.1,oui,2244,5.0,0.9,328.0,10000.0,18591.464775323664,3.0,False,False,False,False,True,False,False,False,False,True,False
47,179.3,73.9,non,1798,0.0,0.96,574.0,10000.0,500.0,1.0,False,False,False,False,True,False,False,True,False,False,True
43,171.8,65.4,oui,3645,3.0,0.96,574.0,5000.0,40198.0144647437,3.0,True,False,False,False,False,False,False,False,False,True,False
